sample_id,signal,target_role,universe,validation,split_id,algorithm,comparison_type,threshold_delta_r2,p_delta_r2_gt_threshold
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.013999999999999995,0.712
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.013499999999999995,0.705
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.012999999999999994,0.6995
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.012499999999999994,0.697
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.011999999999999993,0.6935
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.011499999999999993,0.69
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.010999999999999992,0.6875
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.010499999999999992,0.685
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.009999999999999992,0.6835
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.009499999999999991,0.6825
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.00899999999999999,0.6795
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.00849999999999999,0.679
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.00799999999999999,0.679
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.007499999999999989,0.679
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.006999999999999989,0.677
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.006499999999999988,0.677
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.005999999999999988,0.675
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.0054999999999999875,0.6745
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.004999999999999987,0.672
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.004499999999999987,0.6705
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.003999999999999986,0.6675
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.0034999999999999858,0.6625
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.0029999999999999853,0.658
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.002499999999999985,0.6545
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.0019999999999999844,0.651
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.001499999999999984,0.65
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.0009999999999999835,0.646
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.0004999999999999831,0.644
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,1.734723475976807e-17,0.6425
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.0005000000000000178,0.639
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.0010000000000000182,0.6375
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.0015000000000000187,0.6365
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.002000000000000019,0.635
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.0025000000000000196,0.6345
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.00300000000000002,0.6325
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.0035000000000000205,0.632
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.004000000000000021,0.6295
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.004500000000000021,0.627
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.005000000000000022,0.6235
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.005500000000000022,0.62
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.006000000000000023,0.615
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.006500000000000023,0.6105
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.0070000000000000236,0.604
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.007500000000000024,0.594
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.008000000000000024,0.588
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.008500000000000025,0.5795
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.009000000000000025,0.569
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.009500000000000026,0.5595
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.010000000000000026,0.5465
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.010500000000000027,0.5295
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.011000000000000027,0.518
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.011500000000000028,0.5085
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.012000000000000028,0.4925
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.012500000000000028,0.479
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.013000000000000029,0.467
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.01350000000000003,0.448
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.01400000000000003,0.4235
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.01450000000000003,0.412
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.01500000000000003,0.3955
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.015500000000000031,0.3765
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.01600000000000003,0.3505
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.016500000000000032,0.3315
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.017000000000000032,0.3135
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.017500000000000033,0.2875
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.018000000000000033,0.271
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.018500000000000034,0.2335
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.019000000000000034,0.211
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.019500000000000035,0.1935
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.020000000000000035,0.168
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.020500000000000036,0.152
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.021000000000000036,0.1265
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.021500000000000036,0.0905
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.022000000000000037,0.081
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.022500000000000037,0.064
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.023000000000000038,0.0485
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.023500000000000038,0.0425
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.02400000000000004,0.035
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.02450000000000004,0.0165
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.02500000000000004,0.009
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.02550000000000004,0.007
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.02600000000000004,0.0065
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.02650000000000004,0.0065
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.02700000000000004,0.0065
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.027500000000000042,0.006
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.028000000000000042,0.006
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.028500000000000043,0.006
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.029000000000000043,0.0055
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.029500000000000044,0.0055
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.030000000000000044,0.0055
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.02,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.0195,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.019,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.0185,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.018,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.017499999999999998,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.016999999999999998,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.016499999999999997,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.015999999999999997,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.015499999999999996,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.014999999999999996,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.014499999999999996,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.013999999999999995,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.013499999999999995,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.012999999999999994,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.012499999999999994,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.011999999999999993,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.011499999999999993,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.010999999999999992,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.010499999999999992,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.009999999999999992,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.009499999999999991,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.00899999999999999,1.0
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,added_model_vs_strongest_benchmark,-0.00849999999999999,1.0
